1100	0.243938	0.171572	0.189522	0.136664	0.189195	0.1851	0.164407	0.214396	0.0800889	0.140146	0.132945	0.245185	0.165621	0.124497	0.193556	0.107687	0.126181	0.12554	0.117336	0.145184	0.158713	0.138221	0.143721	0.116486	0.145027	0.128911	0.207265	0.161172	0.125976	0.160415	0.0892977	0.138161	0.117023	0.12745	0.244275	0.126307	0.197585	0.166144	0.129437	0.119251	0.144702	0.135665	0.261934	0.152664	0.127939	0.0978521	0.176504	0.167569	0.221417	0.161223	0.148711	0.124479	0.115264	0.135171	0.209557	0.177542	0.163397	0.177932	0.13546	0.170663	0.184509	0.242658	0.154924	0.187001	0.16266	0.17916	0.176999	0.0988953	0.143662	0.170381	0.162974	0.139806	0.158527	0.143345	0.165773	0.132277	0.155784	0.225513	0.152146	0.114163	0.159315	0.131296	0.140468	0.145742	0.188989	0.146199	0.142576	0.135871	0.188964	0.198576	0.175	0.144805	0.172601	0.118762	0.138727	0.153266	0.23993	0.136049	0.131009	0.201198	
1200	0.128841	0.171572	0.144681	0.136664	0.130028	0.1851	0.0846982	0.214396	0.0800889	0.143382	0.132945	0.177354	0.165621	0.124497	0.148905	0.104416	0.126181	0.12554	0.117336	0.145184	0.184068	0.138221	0.143721	0.116486	0.132256	0.165998	0.10261	0.161172	0.125976	0.200146	0.0895627	0.207325	0.117023	0.12745	0.244275	0.143329	0.126675	0.166144	0.129437	0.119251	0.107458	0.121166	0.215705	0.150005	0.127939	0.0978521	0.176504	0.167569	0.130847	0.161223	0.148711	0.137257	0.115264	0.135171	0.209557	0.177542	0.163397	0.177932	0.106733	0.170663	0.184509	0.242658	0.196002	0.188144	0.16266	0.17916	0.176999	0.0988953	0.143662	0.170381	0.157151	0.139806	0.10286	0.143345	0.165773	0.132277	0.155784	0.225513	0.170403	0.114163	0.159315	0.130796	0.113701	0.145742	0.188989	0.146199	0.142576	0.135871	0.188964	0.198576	0.175	0.144805	0.12149	0.118762	0.138727	0.161464	0.23993	0.136049	0.180395	0.157446	
1300	0.192722	0.171572	0.144681	0.136664	0.101747	0.1851	0.0846982	0.214396	0.155858	0.143382	0.132945	0.0843934	0.13445	0.124497	0.178684	0.157543	0.126181	0.122924	0.117336	0.145184	0.176422	0.138221	0.143721	0.116486	0.208633	0.165998	0.172304	0.161172	0.141264	0.200146	0.0895627	0.0793438	0.156829	0.12745	0.129065	0.116572	0.126675	0.166144	0.129437	0.119251	0.152254	0.101756	0.14351	0.150005	0.127939	0.0978521	0.176504	0.176146	0.188558	0.209668	0.148711	0.166796	0.115264	0.135171	0.209557	0.19258	0.163397	0.120321	0.104687	0.170663	0.184509	0.242658	0.196002	0.188144	0.16266	0.17916	0.176999	0.200683	0.163649	0.170972	0.157151	0.167621	0.186752	0.143345	0.165773	0.132277	0.155784	0.140826	0.170403	0.114163	0.164189	0.130796	0.222054	0.145742	0.188989	0.146199	0.142576	0.147617	0.101863	0.167721	0.175	0.144805	0.12149	0.0917684	0.138727	0.161464	0.23993	0.157543	0.180395	0.157446	
1400	0.19269	0.171572	0.144681	0.136664	0.143093	0.1851	0.164243	0.214396	0.155858	0.143382	0.132945	0.0679351	0.157677	0.124497	0.192578	0.157543	0.126181	0.122924	0.117336	0.145184	0.176422	0.138221	0.143721	0.193009	0.201139	0.216612	0.148622	0.161172	0.141264	0.200146	0.0895627	0.0793438	0.156829	0.12745	0.241936	0.116572	0.13999	0.166144	0.129437	0.119251	0.152254	0.188957	0.216313	0.150005	0.218734	0.0978521	0.176504	0.176146	0.145516	0.209668	0.148711	0.166796	0.115264	0.17706	0.209557	0.188286	0.19299	0.154592	0.202019	0.170663	0.184509	0.242658	0.183622	0.147044	0.21726	0.17916	0.123691	0.200683	0.177515	0.170972	0.157151	0.178444	0.186752	0.180335	0.165773	0.182492	0.16214	0.154584	0.115294	0.114163	0.164189	0.130796	0.222054	0.145742	0.188989	0.146199	0.142576	0.147617	0.185267	0.167721	0.175	0.144805	0.150788	0.0917684	0.141994	0.188657	0.23993	0.157543	0.180395	0.157446	
1500	0.17572	0.171572	0.177321	0.136664	0.143093	0.108739	0.164243	0.168739	0.155858	0.147567	0.132945	0.168011	0.15278	0.146354	0.192578	0.209739	0.126181	0.122924	0.117336	0.145184	0.176422	0.138221	0.143721	0.193009	0.201139	0.216612	0.148622	0.0941051	0.141264	0.200146	0.125877	0.0793438	0.169518	0.235442	0.241936	0.116572	0.146693	0.198566	0.129437	0.119251	0.152254	0.188957	0.172739	0.150005	0.218734	0.13613	0.176504	0.199624	0.0869824	0.209668	0.148711	0.180676	0.115264	0.17706	0.209557	0.188286	0.113699	0.154592	0.202019	0.170663	0.217892	0.242658	0.141485	0.147044	0.216422	0.17916	0.172779	0.18405	0.200866	0.191731	0.140911	0.178444	0.157052	0.180335	0.195502	0.182492	0.178394	0.179335	0.115294	0.114163	0.164189	0.130796	0.222054	0.227175	0.181066	0.146199	0.142576	0.147617	0.193142	0.205892	0.155254	0.144805	0.150788	0.0756068	0.141994	0.188657	0.139823	0.15956	0.180395	0.157446	
1600	0.18649	0.171572	0.177321	0.136664	0.143093	0.127086	0.164243	0.168739	0.155858	0.147567	0.192964	0.168011	0.15278	0.146354	0.13744	0.209739	0.143676	0.122924	0.117336	0.145184	0.176422	0.138221	0.143721	0.193009	0.15674	0.210075	0.148622	0.0941051	0.224984	0.21181	0.125877	0.21256	0.169518	0.235442	0.149939	0.116572	0.153117	0.185212	0.129437	0.119251	0.152254	0.188957	0.172739	0.150005	0.218734	0.13613	0.107493	0.199624	0.0869824	0.209668	0.148711	0.180676	0.195224	0.153472	0.209557	0.188286	0.113699	0.21733	0.202019	0.170663	0.217892	0.146391	0.141485	0.11531	0.203967	0.17916	0.126588	0.158914	0.129246	0.191731	0.140911	0.178444	0.157052	0.180335	0.200221	0.182492	0.178394	0.127668	0.115294	0.15302	0.164189	0.130796	0.222054	0.227175	0.181066	0.173594	0.142576	0.147617	0.139402	0.205892	0.142015	0.144805	0.136277	0.144319	0.141994	0.188657	0.193458	0.15956	0.130198	0.157446	
1700	0.18649	0.188356	0.177321	0.136664	0.143093	0.127086	0.164243	0.168739	0.155858	0.147567	0.147979	0.168011	0.15278	0.146354	0.128057	0.175969	0.143676	0.122924	0.117336	0.145184	0.176422	0.138221	0.143721	0.193009	0.15674	0.210075	0.148622	0.186385	0.224984	0.236984	0.125877	0.21256	0.178531	0.235442	0.126449	0.116572	0.157635	0.198465	0.165428	0.155017	0.152254	0.133293	0.169714	0.150005	0.227245	0.13613	0.107493	0.128992	0.172385	0.102431	0.194394	0.186659	0.195224	0.153472	0.168684	0.188286	0.113699	0.21733	0.202019	0.196545	0.165961	0.150862	0.183717	0.129366	0.203967	0.157178	0.170431	0.158914	0.155197	0.115697	0.140911	0.178444	0.157052	0.178456	0.200221	0.183909	0.164425	0.127668	0.115294	0.15302	0.164189	0.130796	0.136024	0.134879	0.138096	0.173594	0.142576	0.147617	0.12081	0.148126	0.142015	0.144805	0.136277	0.144319	0.141994	0.188657	0.193458	0.15956	0.194737	0.157446	
1800	0.134752	0.186319	0.0842505	0.100661	0.143093	0.127086	0.164243	0.168355	0.155858	0.147567	0.150423	0.13443	0.145298	0.146354	0.201128	0.126855	0.139033	0.116099	0.117336	0.145184	0.121009	0.138221	0.149702	0.193009	0.129577	0.155686	0.181143	0.186385	0.224984	0.236984	0.125877	0.201439	0.145252	0.235442	0.126449	0.116572	0.200019	0.198465	0.165428	0.155017	0.152254	0.152819	0.144664	0.150005	0.181587	0.13613	0.153788	0.189341	0.172385	0.20041	0.194394	0.186659	0.195224	0.161065	0.168684	0.142984	0.113699	0.21733	0.1357	0.127262	0.149777	0.150862	0.183717	0.129366	0.199889	0.157178	0.170431	0.164566	0.155197	0.115697	0.126088	0.178444	0.157137	0.166324	0.108548	0.183909	0.164425	0.127668	0.115294	0.15302	0.164189	0.130796	0.189059	0.0928442	0.144066	0.182743	0.142576	0.147617	0.112586	0.173541	0.142015	0.144805	0.136277	0.188215	0.141994	0.107342	0.193458	0.15956	0.194737	0.163467	
1900	0.234458	0.186319	0.0842505	0.100661	0.143093	0.127086	0.164243	0.14613	0.155858	0.147567	0.150423	0.187891	0.179821	0.153242	0.201128	0.172849	0.0986102	0.213079	0.117336	0.11059	0.120307	0.138221	0.149702	0.193009	0.216236	0.145819	0.181143	0.206283	0.177227	0.236984	0.201242	0.201439	0.215271	0.108847	0.157753	0.116572	0.200019	0.198465	0.165428	0.155017	0.152254	0.152819	0.144664	0.150005	0.162285	0.13613	0.153788	0.123781	0.172385	0.20041	0.137795	0.180516	0.195224	0.161065	0.168684	0.162294	0.184575	0.21733	0.1357	0.219486	0.159262	0.150862	0.183717	0.129366	0.193809	0.0950413	0.170431	0.155555	0.152641	0.115045	0.184163	0.178444	0.213799	0.166324	0.180009	0.183909	0.164425	0.118214	0.115294	0.15302	0.164189	0.130796	0.189059	0.0928442	0.144066	0.182743	0.142576	0.147617	0.103053	0.173541	0.142015	0.144805	0.136277	0.188215	0.214441	0.155726	0.172851	0.15956	0.194737	0.163467	
2000	0.234458	0.186319	0.14734	0.100661	0.143093	0.127086	0.16767	0.066922	0.155858	0.147567	0.150423	0.187891	0.227059	0.153242	0.186607	0.142962	0.192853	0.213079	0.117336	0.15958	0.157438	0.138221	0.143856	0.161313	0.160643	0.204356	0.181143	0.210845	0.203299	0.196715	0.201242	0.166092	0.10369	0.0910731	0.157753	0.231905	0.200019	0.148999	0.165428	0.155017	0.152254	0.152819	0.165528	0.150005	0.162285	0.13613	0.153788	0.123781	0.172385	0.20041	0.202762	0.185008	0.195224	0.161065	0.166698	0.162294	0.184575	0.192174	0.1357	0.219486	0.159262	0.150862	0.183717	0.129366	0.193809	0.0950413	0.13778	0.123622	0.152641	0.115045	0.184163	0.178444	0.213799	0.166324	0.138565	0.137394	0.186523	0.198441	0.115294	0.15302	0.181362	0.130796	0.189059	0.163245	0.148352	0.182743	0.195375	0.147617	0.143948	0.173541	0.142015	0.144805	0.136277	0.188215	0.214441	0.21744	0.127124	0.15956	0.201619	0.163467	
2100	0.234458	0.186319	0.14734	0.116383	0.188093	0.127086	0.172841	0.193248	0.155858	0.147567	0.150423	0.187386	0.142413	0.153242	0.100796	0.142962	0.192853	0.213079	0.117336	0.15958	0.157438	0.138221	0.143856	0.233118	0.183182	0.173464	0.154587	0.210845	0.129379	0.196715	0.201242	0.223162	0.115002	0.199822	0.157753	0.231905	0.200019	0.216561	0.165428	0.155017	0.163739	0.152819	0.165528	0.150005	0.162285	0.13613	0.153788	0.123781	0.136974	0.20041	0.202762	0.185008	0.178608	0.161065	0.199216	0.162294	0.16048	0.167421	0.1357	0.205784	0.159262	0.150862	0.167677	0.209116	0.193809	0.203358	0.13778	0.123622	0.152641	0.115045	0.132675	0.143393	0.1059	0.133908	0.138565	0.137394	0.219139	0.198441	0.157653	0.15302	0.181362	0.184663	0.185231	0.163245	0.159382	0.182743	0.195375	0.147617	0.17595	0.146917	0.142015	0.144805	0.149556	0.188215	0.168928	0.21744	0.172431	0.15956	0.126339	0.164299	
2200	0.234458	0.178477	0.14734	0.116383	0.188093	0.186222	0.207804	0.193248	0.155858	0.147567	0.150423	0.187386	0.145073	0.153242	0.100796	0.157139	0.164252	0.213079	0.117336	0.15958	0.157438	0.138221	0.143856	0.233118	0.183182	0.19753	0.154587	0.114358	0.190574	0.196715	0.216056	0.138381	0.115002	0.199822	0.135017	0.188527	0.200019	0.216561	0.165428	0.155017	0.163739	0.152819	0.165528	0.150005	0.16437	0.13613	0.165259	0.142283	0.188822	0.20041	0.202762	0.185008	0.178608	0.161065	0.223525	0.162294	0.16048	0.167421	0.1357	0.205784	0.159262	0.150862	0.167677	0.186581	0.169489	0.203358	0.146864	0.206346	0.181824	0.115045	0.194197	0.143393	0.1059	0.13916	0.188939	0.137394	0.219139	0.211147	0.157653	0.15302	0.181362	0.184663	0.185231	0.163245	0.198773	0.182743	0.22438	0.156051	0.17595	0.0838148	0.188729	0.144805	0.149556	0.188215	0.168928	0.21744	0.172431	0.120685	0.126339	0.164299	
2300	0.171354	0.189036	0.14734	0.155434	0.137411	0.186222	0.207804	0.186781	0.155858	0.168565	0.150423	0.187386	0.192367	0.153242	0.130275	0.157139	0.164252	0.202642	0.117336	0.15958	0.157438	0.138221	0.143856	0.195383	0.183182	0.19753	0.154587	0.175451	0.190574	0.196715	0.216056	0.111767	0.115002	0.152112	0.135017	0.206844	0.131242	0.216561	0.176089	0.155017	0.163739	0.152819	0.165528	0.232064	0.16437	0.13613	0.165259	0.206507	0.188822	0.161346	0.202762	0.145393	0.210441	0.161065	0.234826	0.141454	0.16048	0.167421	0.1357	0.202546	0.210674	0.150862	0.167677	0.186581	0.169489	0.161154	0.146864	0.206346	0.179497	0.115045	0.194197	0.13443	0.142833	0.13916	0.188939	0.137394	0.14863	0.197205	0.157653	0.15302	0.142176	0.184663	0.185231	0.132632	0.123488	0.182743	0.14817	0.156051	0.166665	0.155107	0.188729	0.144805	0.149556	0.173769	0.128403	0.21744	0.172431	0.120685	0.0791795	0.164299	
2400	0.167356	0.189036	0.14734	0.155434	0.137411	0.186222	0.207804	0.125925	0.155858	0.168565	0.150423	0.187386	0.193589	0.160307	0.130275	0.157139	0.164252	0.202642	0.131887	0.15958	0.190272	0.138221	0.143856	0.16516	0.183182	0.19753	0.149972	0.166633	0.190574	0.196715	0.216056	0.154495	0.162388	0.172822	0.135017	0.115267	0.174552	0.216561	0.176089	0.155017	0.163739	0.152819	0.165528	0.142163	0.16437	0.170665	0.165259	0.211418	0.188822	0.128407	0.181583	0.219323	0.210441	0.142374	0.234826	0.141454	0.133535	0.167421	0.1357	0.202546	0.210674	0.150862	0.167677	0.181281	0.169489	0.172032	0.172369	0.206346	0.179497	0.115045	0.235897	0.13443	0.142833	0.13916	0.188939	0.137394	0.210206	0.176399	0.157653	0.15302	0.142176	0.184663	0.144473	0.137737	0.123488	0.182743	0.14817	0.156051	0.198269	0.155107	0.188729	0.123657	0.149556	0.173769	0.128403	0.234212	0.172431	0.120685	0.0791795	0.164299	
2500	0.163154	0.189036	0.14734	0.155434	0.137411	0.186222	0.207804	0.169755	0.171517	0.152236	0.150423	0.187386	0.174789	0.160307	0.15521	0.14562	0.188044	0.202642	0.131887	0.15958	0.190272	0.138221	0.143856	0.119275	0.137791	0.19753	0.16392	0.166633	0.156019	0.107505	0.216056	0.154495	0.162388	0.116388	0.135017	0.115267	0.174552	0.216561	0.15776	0.155017	0.163739	0.152819	0.165528	0.142163	0.16437	0.170665	0.165259	0.211418	0.124015	0.128407	0.146904	0.216691	0.141881	0.142374	0.162725	0.141454	0.171986	0.141782	0.1357	0.188683	0.139096	0.150862	0.167677	0.163362	0.120237	0.172032	0.172369	0.124121	0.179497	0.188676	0.138037	0.13443	0.142833	0.13916	0.188939	0.15549	0.154554	0.115297	0.157653	0.15302	0.172811	0.184663	0.144473	0.137737	0.123488	0.120814	0.12084	0.156051	0.132933	0.155107	0.188729	0.123657	0.149556	0.150892	0.128403	0.168365	0.162755	0.120685	0.158913	0.17176	
2600	0.163154	0.20296	0.14734	0.155434	0.173587	0.186222	0.207804	0.126684	0.171517	0.12828	0.14313	0.187386	0.173529	0.160307	0.15521	0.14562	0.188044	0.202642	0.131887	0.15958	0.190272	0.152804	0.176733	0.133051	0.137791	0.13985	0.182561	0.166633	0.156019	0.107505	0.216056	0.154495	0.162388	0.116388	0.135017	0.17012	0.15932	0.216561	0.15776	0.155017	0.163739	0.115459	0.165528	0.142163	0.125275	0.170665	0.186524	0.174945	0.183371	0.152154	0.179671	0.143052	0.141881	0.142374	0.153879	0.141454	0.171986	0.141782	0.1357	0.180469	0.135338	0.18732	0.167677	0.163362	0.120237	0.172032	0.212189	0.128067	0.161951	0.188676	0.138037	0.13443	0.142833	0.128238	0.188939	0.15549	0.187631	0.141766	0.157653	0.15302	0.172811	0.195023	0.150436	0.137737	0.123488	0.168142	0.136839	0.177118	0.121779	0.155107	0.188729	0.107985	0.149556	0.150892	0.128403	0.210986	0.162755	0.120685	0.158913	0.17176	
2700	0.222239	0.20296	0.14734	0.155434	0.173587	0.186222	0.152739	0.126684	0.163588	0.133494	0.15451	0.187386	0.16165	0.160307	0.229615	0.14562	0.188044	0.135815	0.131887	0.15958	0.160859	0.152804	0.176733	0.133051	0.137791	0.13985	0.182561	0.203487	0.201476	0.107505	0.143109	0.154495	0.162388	0.180611	0.135017	0.17012	0.15932	0.174773	0.15776	0.155017	0.126997	0.115459	0.165528	0.173262	0.125275	0.0923454	0.138673	0.173171	0.183371	0.152154	0.183536	0.143052	0.141881	0.177054	0.153879	0.141454	0.171986	0.224411	0.1357	0.180469	0.228766	0.18732	0.167677	0.112481	0.120237	0.172032	0.154065	0.171812	0.161951	0.243138	0.198301	0.13443	0.142833	0.152294	0.177448	0.205075	0.179344	0.106287	0.157653	0.181185	0.172811	0.195023	0.150436	0.137737	0.123013	0.168142	0.169852	0.177118	0.121779	0.217509	0.188729	0.196436	0.149556	0.150892	0.128403	0.203724	0.162755	0.120685	0.158913	0.206455	
